timestamps,no_of_customer,mask_count,no_mask_count
2020-10-30 23:34:33,1,0,1
2020-10-30 23:34:38,2,0,1
2020-10-30 23:36:36,3,0,1
2020-10-30 23:48:42,1,0,1
2020-10-30 23:48:57,2,0,1
